catch_raw_id,trap_visit_id,release_id,trap_visit_time_end,stream,site,trap_name,species_common_name,capture_run,capture_run_method,adipose_clipped,dead,life_stage,fork_length,weight,num_fish_caught,plus_count,plus_count_methodology,is_random,mark_type,mark_color,mark_position
1037,78,NA,2024-02-28T08:47:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,95,NA,1,NA,NA,NA,NA,NA,NA
1047,79,NA,2024-01-25T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,227,NA,1,NA,NA,NA,NA,NA,NA
1056,80,NA,2024-02-29T11:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,65,NA,1,NA,NA,NA,NA,NA,NA
1066,80,NA,2024-02-29T11:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,50,NA,1,NA,NA,NA,NA,NA,NA
1076,81,NA,2024-01-28T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,74,NA,1,NA,NA,NA,NA,NA,NA
1086,88,NA,2024-03-06T09:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,95,NA,1,NA,NA,NA,NA,NA,NA
1094,84,NA,2024-01-29T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,38,NA,1,NA,NA,NA,NA,NA,NA
1104,84,NA,2024-01-29T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,67,NA,1,NA,NA,NA,NA,NA,NA
1114,86,NA,2024-01-30T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,83,NA,1,NA,NA,NA,NA,NA,NA
1124,87,NA,2024-03-08T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,39,NA,1,NA,NA,NA,NA,NA,NA
1134,87,NA,2024-03-08T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,95,NA,1,NA,NA,NA,NA,NA,NA
1144,89,NA,2024-03-09T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,41,NA,1,NA,NA,NA,NA,NA,NA
1154,89,NA,2024-03-09T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,89,NA,1,NA,NA,NA,NA,NA,NA
1163,90,NA,2024-02-07T13:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,38,NA,1,NA,NA,NA,NA,NA,NA
1172,92,NA,2024-03-10T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,41,NA,1,NA,NA,NA,NA,NA,NA
1181,93,NA,2024-02-09T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,129,NA,1,NA,NA,NA,NA,NA,NA
1191,95,NA,2024-02-10T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA
1201,98,NA,2024-03-13T12:23:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1211,97,NA,2024-02-11T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,37,NA,1,NA,NA,NA,NA,NA,NA
1221,96,NA,2024-03-14T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,89,NA,1,NA,NA,NA,NA,NA,NA
1231,96,NA,2024-03-14T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,126,NA,1,NA,NA,NA,NA,NA,NA
1241,99,NA,2024-02-12T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,33,NA,1,NA,NA,NA,NA,NA,NA
1251,100,NA,2024-03-15T09:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1259,100,NA,2024-03-15T09:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,89,NA,1,NA,NA,NA,NA,NA,NA
1269,101,NA,2024-02-13T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1279,102,NA,2024-03-16T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,34,NA,1,NA,NA,NA,NA,NA,NA
1289,102,NA,2024-03-16T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,parr,59,NA,1,NA,NA,NA,NA,NA,NA
1299,103,NA,2024-02-14T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,33,NA,1,NA,NA,NA,NA,NA,NA
1309,104,NA,2024-03-17T08:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1318,106,NA,2024-03-18T01:35:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1327,106,NA,2024-03-18T01:35:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,102,NA,1,NA,NA,NA,NA,NA,NA
1337,107,NA,2024-02-23T10:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,34,NA,1,NA,NA,NA,NA,NA,NA
1347,109,NA,2024-03-19T12:25:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Black bullhead,NA,NA,NA,NA,NA,61,NA,1,NA,NA,NA,NA,NA,NA
1357,108,NA,2024-02-27T10:53:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA
1367,110,NA,2024-03-20T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,47,NA,1,NA,NA,NA,NA,NA,NA
1377,111,NA,2024-02-29T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,70,NA,1,NA,NA,NA,NA,NA,NA
1387,112,NA,2024-03-21T12:07:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,45,NA,1,NA,NA,NA,NA,NA,NA
1397,114,NA,2024-03-22T12:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,98,NA,1,NA,NA,NA,NA,NA,NA
1406,117,NA,2024-03-23T10:09:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,111,NA,1,NA,NA,NA,NA,NA,NA
1415,117,NA,2024-03-23T10:09:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
1425,116,NA,2024-03-07T12:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,117,NA,1,NA,NA,NA,NA,NA,NA
1435,116,NA,2024-03-07T12:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,116,NA,1,NA,NA,NA,NA,NA,NA
1445,120,NA,2024-03-24T09:02:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,50,NA,1,NA,NA,NA,NA,NA,NA
1455,118,NA,2024-03-25T13:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,50,NA,1,NA,NA,NA,NA,NA,NA
1465,119,NA,2024-03-08T11:17:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,82,NA,1,NA,NA,NA,NA,NA,NA
1475,121,NA,2024-03-26T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Black bullhead,NA,NA,NA,NA,NA,64,NA,1,NA,NA,NA,NA,NA,NA
1484,121,NA,2024-03-26T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,80,NA,1,NA,NA,NA,NA,NA,NA
1493,123,NA,2024-03-09T11:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,41,NA,1,NA,NA,NA,NA,NA,NA
1503,123,NA,2024-03-09T11:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,83,NA,1,NA,NA,NA,NA,NA,NA
1513,124,NA,2024-03-28T09:09:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
1523,125,NA,2024-03-10T12:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,38,NA,1,NA,NA,NA,NA,NA,NA
1533,125,NA,2024-03-10T12:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,208,NA,1,NA,NA,NA,NA,NA,NA
1543,126,NA,2024-03-29T11:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,60,NA,1,NA,NA,NA,NA,NA,NA
1553,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,35,NA,1,NA,NA,NA,NA,NA,NA
1563,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,120,NA,1,NA,NA,NA,NA,NA,NA
1572,128,NA,2024-03-30T09:25:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,111,NA,1,NA,NA,NA,NA,NA,NA
1582,129,NA,2024-03-13T09:33:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,32,NA,1,NA,NA,NA,NA,NA,NA
1591,129,NA,2024-03-13T09:33:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,109,NA,1,NA,NA,NA,NA,NA,NA
1601,130,NA,2024-03-31T09:17:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,105,NA,1,NA,NA,NA,NA,NA,NA
1611,133,NA,2024-03-14T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,220,NA,1,NA,NA,NA,NA,NA,NA
1621,131,NA,2024-04-01T01:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,106,NA,1,NA,NA,NA,NA,NA,NA
1631,132,NA,2024-03-15T10:39:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,105,NA,1,NA,NA,NA,NA,NA,NA
1641,132,NA,2024-03-15T10:39:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,36,NA,1,NA,NA,NA,NA,NA,NA
1651,134,NA,2024-04-02T10:25:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,smolt,129,NA,1,NA,NA,NA,NA,NA,NA
1660,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1669,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,116,NA,1,NA,NA,NA,NA,NA,NA
1679,135,NA,2024-03-16T10:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,122,NA,1,NA,NA,NA,NA,NA,NA
1689,136,NA,2024-04-03T08:54:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,49,NA,1,NA,NA,NA,NA,NA,NA
1699,137,NA,2024-03-17T10:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,35,NA,1,NA,NA,NA,NA,NA,NA
1709,137,NA,2024-03-17T10:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,112,NA,1,NA,NA,NA,NA,NA,NA
1719,137,NA,2024-03-17T10:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,141,NA,1,NA,NA,NA,NA,NA,NA
1729,138,NA,2024-04-04T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,64,NA,1,NA,NA,NA,NA,NA,NA
1739,139,NA,2024-03-18T11:50:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,104,NA,1,NA,NA,NA,NA,NA,NA
1748,140,NA,2024-04-05T08:28:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,109,NA,1,NA,NA,NA,NA,NA,NA
1756,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1767,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,115,NA,1,NA,NA,NA,NA,NA,NA
1776,141,NA,2024-03-19T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,196,NA,1,NA,NA,NA,NA,NA,NA
965,76,NA,2024-01-24T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,29,NA,1,NA,NA,NA,NA,NA,NA
975,76,NA,2024-01-24T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Speckled dace,NA,NA,NA,NA,NA,37,NA,1,NA,NA,NA,NA,NA,NA
985,76,NA,2024-01-24T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,American shad,NA,NA,NA,NA,NA,111,NA,1,NA,NA,NA,NA,NA,NA
995,76,NA,2024-01-24T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,American shad,NA,NA,NA,NA,NA,45,NA,1,NA,NA,NA,NA,NA,NA
1004,75,NA,2024-02-27T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,40,NA,1,NA,NA,NA,NA,NA,NA
1013,75,NA,2024-02-27T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,100,NA,1,NA,NA,NA,NA,NA,NA
1023,75,NA,2024-02-27T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,43,NA,1,NA,NA,NA,NA,NA,NA
1033,78,NA,2024-02-28T08:47:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,36,NA,1,NA,NA,NA,NA,NA,NA
1043,79,NA,2024-01-25T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,34,NA,1,NA,NA,NA,NA,NA,NA
1053,79,NA,2024-01-25T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Sacramento sucker,NA,NA,NA,NA,NA,51,NA,1,NA,NA,NA,NA,NA,NA
1063,80,NA,2024-02-29T11:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,125,NA,1,NA,NA,NA,NA,NA,NA
1071,81,NA,2024-01-28T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,44,NA,1,NA,NA,NA,NA,NA,NA
1080,88,NA,2024-03-06T09:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,41,NA,1,NA,NA,NA,NA,NA,NA
1091,84,NA,2024-01-29T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,36,NA,1,NA,NA,NA,NA,NA,NA
1101,84,NA,2024-01-29T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,American shad,NA,NA,NA,NA,NA,68,NA,1,NA,NA,NA,NA,NA,NA
1111,85,NA,2024-03-07T10:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,53,NA,1,NA,NA,NA,NA,NA,NA
1121,87,NA,2024-03-08T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,108,NA,1,NA,NA,NA,NA,NA,NA
1131,87,NA,2024-03-08T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,40,NA,1,NA,NA,NA,NA,NA,NA
1141,91,NA,2024-01-31T08:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,73,NA,1,NA,NA,NA,NA,NA,NA
1151,89,NA,2024-03-09T09:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,4,NA,1,NA,NA,NA,NA,NA,NA
1159,90,NA,2024-02-07T13:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,33,NA,1,NA,NA,NA,NA,NA,NA
1169,90,NA,2024-02-07T13:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,111,NA,1,NA,NA,NA,NA,NA,NA
1179,92,NA,2024-03-10T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,81,NA,1,NA,NA,NA,NA,NA,NA
1189,95,NA,2024-02-10T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,39,NA,1,NA,NA,NA,NA,NA,NA
1199,98,NA,2024-03-13T12:23:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1209,98,NA,2024-03-13T12:23:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
1219,96,NA,2024-03-14T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
1229,96,NA,2024-03-14T10:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,92,NA,1,NA,NA,NA,NA,NA,NA
1239,99,NA,2024-02-12T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,32,NA,1,NA,NA,NA,NA,NA,NA
1247,100,NA,2024-03-15T09:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,34,NA,1,NA,NA,NA,NA,NA,NA
1257,100,NA,2024-03-15T09:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,107,NA,1,NA,NA,NA,NA,NA,NA
1267,101,NA,2024-02-13T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,3,NA,1,NA,NA,NA,NA,NA,NA
1277,101,NA,2024-02-13T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,36,NA,1,NA,NA,NA,NA,NA,NA
1287,102,NA,2024-03-16T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,98,NA,1,NA,NA,NA,NA,NA,NA
1297,103,NA,2024-02-14T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1307,104,NA,2024-03-17T08:51:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1315,106,NA,2024-03-18T01:35:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1325,106,NA,2024-03-18T01:35:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,107,NA,1,NA,NA,NA,NA,NA,NA
1335,107,NA,2024-02-23T10:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,34,NA,1,NA,NA,NA,NA,NA,NA
1345,109,NA,2024-03-19T12:25:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,87,NA,1,NA,NA,NA,NA,NA,NA
1355,108,NA,2024-02-27T10:53:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,40,NA,1,NA,NA,NA,NA,NA,NA
1365,110,NA,2024-03-20T09:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,52,NA,1,NA,NA,NA,NA,NA,NA
1375,111,NA,2024-02-29T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Prickly sculpin,NA,NA,NA,NA,NA,70,NA,1,NA,NA,NA,NA,NA,NA
1385,112,NA,2024-03-21T12:07:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,40,NA,1,NA,NA,NA,NA,NA,NA
1394,113,NA,2024-03-05T09:07:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Black bullhead,NA,NA,NA,TRUE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1403,115,NA,2024-03-06T11:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Black bullhead,NA,NA,NA,NA,parr,56,NA,1,NA,NA,NA,NA,NA,NA
1413,117,NA,2024-03-23T10:09:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,35,NA,1,NA,NA,NA,NA,NA,NA
1423,116,NA,2024-03-07T12:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,yolk sac fry,38,NA,1,NA,NA,NA,NA,NA,NA
1433,116,NA,2024-03-07T12:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,86,NA,1,NA,NA,NA,NA,NA,NA
1443,120,NA,2024-03-24T09:02:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,105,NA,1,NA,NA,NA,NA,NA,NA
1453,118,NA,2024-03-25T13:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,106,NA,1,NA,NA,NA,NA,NA,NA
1463,119,NA,2024-03-08T11:17:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,121,NA,1,NA,NA,NA,NA,NA,NA
1472,121,NA,2024-03-26T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,108,NA,1,NA,NA,NA,NA,NA,NA
1481,121,NA,2024-03-26T08:45:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Black bullhead,NA,NA,NA,NA,NA,58,NA,1,NA,NA,NA,NA,NA,NA
1491,122,NA,2024-03-27T10:40:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,62,NA,1,NA,NA,NA,NA,NA,NA
1501,123,NA,2024-03-09T11:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,46,NA,1,NA,NA,NA,NA,NA,NA
1511,124,NA,2024-03-28T09:09:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,70,NA,1,NA,NA,NA,NA,NA,NA
1521,125,NA,2024-03-10T12:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,39,NA,1,NA,NA,NA,NA,NA,NA
1531,125,NA,2024-03-10T12:08:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,115,NA,1,NA,NA,NA,NA,NA,NA
1541,126,NA,2024-03-29T11:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,61,NA,1,NA,NA,NA,NA,NA,NA
1550,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,fry,37,NA,1,NA,NA,NA,NA,NA,NA
1560,127,NA,2024-03-12T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,105,NA,1,NA,NA,NA,NA,NA,NA
